"Time of Day","Process Name","PID","Operation","Path","Result","Detail","Event Class"
"17:24:30.1501340","Conhost.exe","848","RegOpenKey","HKCU\Control Panel\Desktop","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1501447","Conhost.exe","848","RegQueryValue","HKCU\Control Panel\Desktop\PreferredUILanguages","NAME NOT FOUND","Length: 12","Registry"
"17:24:30.1501558","Conhost.exe","848","RegCloseKey","HKCU\Control Panel\Desktop","SUCCESS","","Registry"
"17:24:30.1501644","Conhost.exe","848","RegCloseKey","HKCU","SUCCESS","","Registry"
"17:24:30.1501733","Conhost.exe","848","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:30.1501839","Conhost.exe","848","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","Registry"
"17:24:30.1501938","Conhost.exe","848","RegOpenKey","HKCU\Control Panel\Desktop\MuiCached","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1502043","Conhost.exe","848","RegQueryValue","HKCU\Control Panel\Desktop\MuiCached\MachinePreferredUILanguages","BUFFER OVERFLOW","Length: 12","Registry"
"17:24:30.1502146","Conhost.exe","848","RegQueryValue","HKCU\Control Panel\Desktop\MuiCached\MachinePreferredUILanguages","SUCCESS","Type: REG_MULTI_SZ, Length: 12, Data: en-US","Registry"
"17:24:30.1502410","Conhost.exe","848","RegCloseKey","HKCU\Control Panel\Desktop\MuiCached","SUCCESS","","Registry"
"17:24:30.1502600","Conhost.exe","848","RegCloseKey","HKCU","SUCCESS","","Registry"
"17:24:30.1502912","Conhost.exe","848","RegOpenKey","HKLM\Software\Microsoft\LanguageOverlay\OverlayPackages\en-US","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:30.1504826","Conhost.exe","848","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:30.1504933","Conhost.exe","848","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Windows","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1505139","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Windows\LoadAppInit_DLLs","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","Registry"
"17:24:30.1505309","Conhost.exe","848","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Windows","SUCCESS","","Registry"
"17:24:30.1506351","Conhost.exe","848","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\conhost.exe","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys","Registry"
"17:24:30.1507474","Conhost.exe","848","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\fe1ff234-1f09-50a8-d38d-c44fab43e818","NAME NOT FOUND","Length: 528","Registry"
"17:24:30.1508360","Conhost.exe","848","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\fe1ff234-1f09-50a8-d38d-c44fab43e818","NAME NOT FOUND","Length: 528","Registry"
"17:24:30.1513085","Conhost.exe","848","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:30.1513195","Conhost.exe","848","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLE","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1513330","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\PageAllocatorUseSystemHeap","NAME NOT FOUND","Length: 20","Registry"
"17:24:30.1513426","Conhost.exe","848","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS","","Registry"
"17:24:30.1513499","Conhost.exe","848","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:30.1513568","Conhost.exe","848","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLE","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1513649","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\PageAllocatorSystemHeapIsPrivate","NAME NOT FOUND","Length: 20","Registry"
"17:24:30.1513739","Conhost.exe","848","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS","","Registry"
"17:24:30.1513820","Conhost.exe","848","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:30.1513899","Conhost.exe","848","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLE","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1513977","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\AggressiveMTATesting","NAME NOT FOUND","Length: 16","Registry"
"17:24:30.1514050","Conhost.exe","848","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS","","Registry"
"17:24:30.1514424","Conhost.exe","848","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:30.1514493","Conhost.exe","848","RegOpenKey","HKLM","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1514575","Conhost.exe","848","RegSetInfoKey","HKLM","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","Registry"
"17:24:30.1514667","Conhost.exe","848","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:30.1514736","Conhost.exe","848","RegOpenKey","HKLM\Software\Microsoft\Ole\FeatureDevelopmentProperties","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:30.1514844","Conhost.exe","848","RegOpenKey","HKLM\SOFTWARE\Microsoft\AppModel\Lookaside\machine","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:30.1514964","Conhost.exe","848","RegOpenKey","HKLM\SOFTWARE\Microsoft\AppModel\Lookaside\user","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:30.1515071","Conhost.exe","848","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:30.1515140","Conhost.exe","848","RegOpenKey","HKLM\Software\Microsoft\Ole\FeatureDevelopmentProperties","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:30.1515229","Conhost.exe","848","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:30.1515305","Conhost.exe","848","RegOpenKey","HKLM\Software\Microsoft\Ole","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1515881","Conhost.exe","848","RegOpenKey","HKCU","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1515979","Conhost.exe","848","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:30.1516047","Conhost.exe","848","RegOpenKey","HKCU\Software\Classes\Local Settings","REPARSE","Desired Access: Read","Registry"
"17:24:30.1516150","Conhost.exe","848","RegOpenKey","HKCU\Software\Classes\Local Settings","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1516260","Conhost.exe","848","RegSetInfoKey","HKCU\Software\Classes\Local Settings","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","Registry"
"17:24:30.1516334","Conhost.exe","848","RegCloseKey","HKCU","SUCCESS","","Registry"
"17:24:30.1516404","Conhost.exe","848","RegQueryKey","HKCU\Software\Classes\Local Settings","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:30.1516473","Conhost.exe","848","RegOpenKey","HKCU\Software\Classes\Local Settings\Software\Microsoft\Ole\FeatureDevelopmentProperties","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:30.1516567","Conhost.exe","848","RegQueryKey","HKCU\Software\Classes\Local Settings","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:30.1516635","Conhost.exe","848","RegOpenKey","HKCU\Software\Classes\Local Settings\Software\Microsoft\Ole\FeatureDevelopmentProperties","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:30.1516709","Conhost.exe","848","RegQueryKey","HKCU\Software\Classes\Local Settings","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:30.1516776","Conhost.exe","848","RegOpenKey","HKCU\Software\Classes\Local Settings\Software\Microsoft\Ole","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:30.1516848","Conhost.exe","848","RegQueryKey","HKCU\Software\Classes\Local Settings","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:30.1516921","Conhost.exe","848","RegOpenKey","HKCU\Software\Classes\Local Settings\Software\Microsoft","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1517355","Conhost.exe","848","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:30.1517422","Conhost.exe","848","RegOpenKey","HKLM\Software\Microsoft\OLE\Tracing","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:30.1517977","Conhost.exe","848","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\1aff6089-e863-4d36-bdfd-3581f07440be","NAME NOT FOUND","Length: 528","Registry"
"17:24:30.1518517","Conhost.exe","848","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\f0558438-f56a-5987-47da-040ca75aef05","NAME NOT FOUND","Length: 528","Registry"
"17:24:30.1519297","Conhost.exe","848","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\c7e09e2a-c663-5399-af79-2fccd321d19a","NAME NOT FOUND","Length: 528","Registry"
"17:24:30.1519627","Conhost.exe","848","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\703fcc13-b66f-5868-ddd9-e2db7f381ffb","NAME NOT FOUND","Length: 528","Registry"
"17:24:30.1524487","Conhost.exe","848","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP\","REPARSE","Desired Access: Read","Registry"
"17:24:30.1524587","Conhost.exe","848","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1524700","Conhost.exe","848","RegQueryValue","HKLM\System\CurrentControlSet\Control\Srp\Gp\RuleCount","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2","Registry"
"17:24:30.1524792","Conhost.exe","848","RegCloseKey","HKLM\System\CurrentControlSet\Control\Srp\Gp","SUCCESS","","Registry"
"17:24:30.1525177","Conhost.exe","848","RegOpenKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","REPARSE","Desired Access: Read","Registry"
"17:24:30.1525277","Conhost.exe","848","RegOpenKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1525407","Conhost.exe","848","RegQueryValue","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER\DISABLED","NAME NOT FOUND","Length: 48","Registry"
"17:24:30.1525506","Conhost.exe","848","RegCloseKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","SUCCESS","","Registry"
"17:24:30.1525595","Conhost.exe","848","RegOpenKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","REPARSE","Desired Access: Read","Registry"
"17:24:30.1525687","Conhost.exe","848","RegOpenKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1525772","Conhost.exe","848","RegQueryValue","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER\ENABLED","SUCCESS","Type: REG_QWORD, Length: 8, Data: ","Registry"
"17:24:30.1525862","Conhost.exe","848","RegCloseKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","SUCCESS","","Registry"
"17:24:30.1525979","Conhost.exe","848","RegOpenKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","REPARSE","Desired Access: Read","Registry"
"17:24:30.1526174","Conhost.exe","848","RegOpenKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1526331","Conhost.exe","848","RegQueryValue","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER\ENABLED","SUCCESS","Type: REG_QWORD, Length: 8, Data: ","Registry"
"17:24:30.1526437","Conhost.exe","848","RegCloseKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","SUCCESS","","Registry"
"17:24:30.1526522","Conhost.exe","848","RegOpenKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","REPARSE","Desired Access: Read","Registry"
"17:24:30.1526620","Conhost.exe","848","RegOpenKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1526704","Conhost.exe","848","RegQueryValue","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER\DISABLED","NAME NOT FOUND","Length: 48","Registry"
"17:24:30.1526788","Conhost.exe","848","RegCloseKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","SUCCESS","","Registry"
"17:24:30.1532147","Conhost.exe","848","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\f3a71a4b-6118-4257-8ccb-39a33ba059d4","NAME NOT FOUND","Length: 528","Registry"
"17:24:30.1532608","Conhost.exe","848","RegOpenKey","HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy","REPARSE","Desired Access: Query Value","Registry"
"17:24:30.1532737","Conhost.exe","848","RegOpenKey","HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy","SUCCESS","Desired Access: Query Value","Registry"
"17:24:30.1532874","Conhost.exe","848","RegQueryValue","HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy\STE","NAME NOT FOUND","Length: 20","Registry"
"17:24:30.1532986","Conhost.exe","848","RegCloseKey","HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy","SUCCESS","","Registry"
"17:24:30.1533086","Conhost.exe","848","RegOpenKey","HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy","REPARSE","Desired Access: Query Value","Registry"
"17:24:30.1533204","Conhost.exe","848","RegOpenKey","HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy","SUCCESS","Desired Access: Query Value","Registry"
"17:24:30.1533316","Conhost.exe","848","RegQueryValue","HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy\Enabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","Registry"
"17:24:30.1533418","Conhost.exe","848","RegOpenKey","HKLM\System\CurrentControlSet\Control\Lsa","REPARSE","Desired Access: Query Value","Registry"
"17:24:30.1533510","Conhost.exe","848","RegOpenKey","HKLM\System\CurrentControlSet\Control\Lsa","SUCCESS","Desired Access: Query Value","Registry"
"17:24:30.1533622","Conhost.exe","848","RegQueryValue","HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy","NAME NOT FOUND","Length: 20","Registry"
"17:24:30.1533717","Conhost.exe","848","RegQueryValue","HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy\MDMEnabled","NAME NOT FOUND","Length: 20","Registry"
"17:24:30.1533807","Conhost.exe","848","RegCloseKey","HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy","SUCCESS","","Registry"
"17:24:30.1533895","Conhost.exe","848","RegCloseKey","HKLM\System\CurrentControlSet\Control\Lsa","SUCCESS","","Registry"
"17:24:30.1533983","Conhost.exe","848","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Policies\Microsoft\Cryptography\Configuration","REPARSE","Desired Access: Query Value","Registry"
"17:24:30.1534105","Conhost.exe","848","RegOpenKey","HKLM\System\CurrentControlSet\Policies\Microsoft\Cryptography\Configuration","NAME NOT FOUND","Desired Access: Query Value","Registry"
"17:24:30.1535284","Conhost.exe","848","RegOpenKey","HKCU\Software\Classes","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","Registry"
"17:24:30.1535710","Conhost.exe","848","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:30.1535801","Conhost.exe","848","RegOpenKey","HKLM\Software\Microsoft\COM3","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1535918","Conhost.exe","848","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\COM3","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","Registry"
"17:24:30.1535994","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\COM3\Com+Enabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","Registry"
"17:24:30.1536096","Conhost.exe","848","RegCloseKey","HKLM\SOFTWARE\Microsoft\COM3","SUCCESS","","Registry"
"17:24:30.1542458","Conhost.exe","848","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name","Registry"
"17:24:30.1542557","Conhost.exe","848","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:30.1542613","Conhost.exe","848","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:30.1542684","Conhost.exe","848","RegOpenKey","HKCU\Software\Classes\CLSID\{2EACA947-7F5F-4CFA-BA87-8F7FBEEFBE69}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:30.1542805","Conhost.exe","848","RegOpenKey","HKCR\CLSID\{2EACA947-7F5F-4CFA-BA87-8F7FBEEFBE69}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:30.1543032","Conhost.exe","848","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name","Registry"
"17:24:30.1543112","Conhost.exe","848","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:30.1543217","Conhost.exe","848","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name","Registry"
"17:24:30.1543355","Conhost.exe","848","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{2EACA947-7F5F-4CFA-BA87-8F7FBEEFBE69}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:30.1543494","Conhost.exe","848","RegOpenKey","HKCR\WOW6432Node\CLSID\{2EACA947-7F5F-4CFA-BA87-8F7FBEEFBE69}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:30.1544221","Conhost.exe","848","RegOpenKey","HKCR\PackagedCom","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1544348","Conhost.exe","848","RegOpenKey","HKCR\PackagedCom\TreatAsClassIndex","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1544442","Conhost.exe","848","RegOpenKey","HKCR\PackagedCom\TreatAsClassIndex\{2EACA947-7F5F-4CFA-BA87-8F7FBEEFBE69}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:30.1544691","Conhost.exe","848","RegOpenKey","HKCR\PackagedCom\ClassIndex","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1544785","Conhost.exe","848","RegOpenKey","HKCR\PackagedCom\ClassIndex\{2EACA947-7F5F-4CFA-BA87-8F7FBEEFBE69}","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1544890","Conhost.exe","848","RegEnumKey","HKCR\PackagedCom\ClassIndex\{2EACA947-7F5F-4CFA-BA87-8F7FBEEFBE69}","SUCCESS","Index: 0, Name: Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","Registry"
"17:24:30.1545006","Conhost.exe","848","RegEnumKey","HKCR\PackagedCom\ClassIndex\{2EACA947-7F5F-4CFA-BA87-8F7FBEEFBE69}","NO MORE ENTRIES","Index: 1, Length: 288","Registry"
"17:24:30.1545163","Conhost.exe","848","RegOpenKey","HKCU\Software\Classes\PackagedCom","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1545261","Conhost.exe","848","RegOpenKey","HKCU\Software\Classes\PackagedCom\Package","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1545348","Conhost.exe","848","RegOpenKey","HKCU\Software\Classes\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","SUCCESS","Desired Access: Read","Registry"
