"Time of Day","Process Name","PID","Operation","Path","Result","Detail","Event Class"
"17:24:28.0801712","Conhost.exe","7100","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.0801803","Conhost.exe","7100","RegOpenKey","HKCU\Control Panel\Desktop","SUCCESS","Desired Access: Read","Registry"
"17:24:28.0801910","Conhost.exe","7100","RegQueryValue","HKCU\Control Panel\Desktop\PreferredUILanguages","NAME NOT FOUND","Length: 12","Registry"
"17:24:28.0802021","Conhost.exe","7100","RegCloseKey","HKCU\Control Panel\Desktop","SUCCESS","","Registry"
"17:24:28.0802109","Conhost.exe","7100","RegCloseKey","HKCU","SUCCESS","","Registry"
"17:24:28.0802199","Conhost.exe","7100","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.0802305","Conhost.exe","7100","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","Registry"
"17:24:28.0802407","Conhost.exe","7100","RegOpenKey","HKCU\Control Panel\Desktop\MuiCached","SUCCESS","Desired Access: Read","Registry"
"17:24:28.0802512","Conhost.exe","7100","RegQueryValue","HKCU\Control Panel\Desktop\MuiCached\MachinePreferredUILanguages","BUFFER OVERFLOW","Length: 12","Registry"
"17:24:28.0802612","Conhost.exe","7100","RegQueryValue","HKCU\Control Panel\Desktop\MuiCached\MachinePreferredUILanguages","SUCCESS","Type: REG_MULTI_SZ, Length: 12, Data: en-US","Registry"
"17:24:28.0802713","Conhost.exe","7100","RegCloseKey","HKCU\Control Panel\Desktop\MuiCached","SUCCESS","","Registry"
"17:24:28.0802800","Conhost.exe","7100","RegCloseKey","HKCU","SUCCESS","","Registry"
"17:24:28.0803051","Conhost.exe","7100","RegOpenKey","HKLM\Software\Microsoft\LanguageOverlay\OverlayPackages\en-US","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.0804879","Conhost.exe","7100","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.0804982","Conhost.exe","7100","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Windows","SUCCESS","Desired Access: Read","Registry"
"17:24:28.0805160","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Windows\LoadAppInit_DLLs","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","Registry"
"17:24:28.0805269","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Windows","SUCCESS","","Registry"
"17:24:28.0806576","Conhost.exe","7100","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\conhost.exe","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys","Registry"
"17:24:28.0808077","Conhost.exe","7100","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\fe1ff234-1f09-50a8-d38d-c44fab43e818","NAME NOT FOUND","Length: 528","Registry"
"17:24:28.0808627","Conhost.exe","7100","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\fe1ff234-1f09-50a8-d38d-c44fab43e818","NAME NOT FOUND","Length: 528","Registry"
"17:24:28.0813412","Conhost.exe","7100","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.0813525","Conhost.exe","7100","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLE","SUCCESS","Desired Access: Read","Registry"
"17:24:28.0813665","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\PageAllocatorUseSystemHeap","NAME NOT FOUND","Length: 20","Registry"
"17:24:28.0813766","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS","","Registry"
"17:24:28.0813911","Conhost.exe","7100","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.0813983","Conhost.exe","7100","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLE","SUCCESS","Desired Access: Read","Registry"
"17:24:28.0814165","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\PageAllocatorSystemHeapIsPrivate","NAME NOT FOUND","Length: 20","Registry"
"17:24:28.0814249","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS","","Registry"
"17:24:28.0814318","Conhost.exe","7100","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.0814385","Conhost.exe","7100","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLE","SUCCESS","Desired Access: Read","Registry"
"17:24:28.0814461","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\AggressiveMTATesting","NAME NOT FOUND","Length: 16","Registry"
"17:24:28.0814533","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS","","Registry"
"17:24:28.0814906","Conhost.exe","7100","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.0814981","Conhost.exe","7100","RegOpenKey","HKLM","SUCCESS","Desired Access: Read","Registry"
"17:24:28.0815065","Conhost.exe","7100","RegSetInfoKey","HKLM","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","Registry"
"17:24:28.0815160","Conhost.exe","7100","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:28.0815229","Conhost.exe","7100","RegOpenKey","HKLM\Software\Microsoft\Ole\FeatureDevelopmentProperties","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.0815338","Conhost.exe","7100","RegOpenKey","HKLM\SOFTWARE\Microsoft\AppModel\Lookaside\machine","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.0815455","Conhost.exe","7100","RegOpenKey","HKLM\SOFTWARE\Microsoft\AppModel\Lookaside\user","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.0815562","Conhost.exe","7100","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:28.0815630","Conhost.exe","7100","RegOpenKey","HKLM\Software\Microsoft\Ole\FeatureDevelopmentProperties","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.0815724","Conhost.exe","7100","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:28.0815795","Conhost.exe","7100","RegOpenKey","HKLM\Software\Microsoft\Ole","SUCCESS","Desired Access: Read","Registry"
"17:24:28.0816439","Conhost.exe","7100","RegOpenKey","HKCU","SUCCESS","Desired Access: Read","Registry"
"17:24:28.0816552","Conhost.exe","7100","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.0816620","Conhost.exe","7100","RegOpenKey","HKCU\Software\Classes\Local Settings","REPARSE","Desired Access: Read","Registry"
"17:24:28.0816727","Conhost.exe","7100","RegOpenKey","HKCU\Software\Classes\Local Settings","SUCCESS","Desired Access: Read","Registry"
"17:24:28.0816840","Conhost.exe","7100","RegSetInfoKey","HKCU\Software\Classes\Local Settings","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","Registry"
"17:24:28.0816918","Conhost.exe","7100","RegCloseKey","HKCU","SUCCESS","","Registry"
"17:24:28.0816989","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes\Local Settings","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:28.0817065","Conhost.exe","7100","RegOpenKey","HKCU\Software\Classes\Local Settings\Software\Microsoft\Ole\FeatureDevelopmentProperties","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.0817170","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes\Local Settings","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:28.0817238","Conhost.exe","7100","RegOpenKey","HKCU\Software\Classes\Local Settings\Software\Microsoft\Ole\FeatureDevelopmentProperties","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.0817312","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes\Local Settings","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:28.0817379","Conhost.exe","7100","RegOpenKey","HKCU\Software\Classes\Local Settings\Software\Microsoft\Ole","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.0817451","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes\Local Settings","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:28.0817518","Conhost.exe","7100","RegOpenKey","HKCU\Software\Classes\Local Settings\Software\Microsoft","SUCCESS","Desired Access: Read","Registry"
"17:24:28.0818028","Conhost.exe","7100","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.0818108","Conhost.exe","7100","RegOpenKey","HKLM\Software\Microsoft\OLE\Tracing","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.0818876","Conhost.exe","7100","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\1aff6089-e863-4d36-bdfd-3581f07440be","NAME NOT FOUND","Length: 528","Registry"
"17:24:28.0819471","Conhost.exe","7100","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\f0558438-f56a-5987-47da-040ca75aef05","NAME NOT FOUND","Length: 528","Registry"
"17:24:28.0820377","Conhost.exe","7100","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\c7e09e2a-c663-5399-af79-2fccd321d19a","NAME NOT FOUND","Length: 528","Registry"
"17:24:28.0820807","Conhost.exe","7100","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\703fcc13-b66f-5868-ddd9-e2db7f381ffb","NAME NOT FOUND","Length: 528","Registry"
"17:24:28.0828595","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP\","REPARSE","Desired Access: Read","Registry"
"17:24:28.0828742","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP","SUCCESS","Desired Access: Read","Registry"
"17:24:28.0828896","Conhost.exe","7100","RegQueryValue","HKLM\System\CurrentControlSet\Control\Srp\Gp\RuleCount","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2","Registry"
"17:24:28.0829005","Conhost.exe","7100","RegCloseKey","HKLM\System\CurrentControlSet\Control\Srp\Gp","SUCCESS","","Registry"
"17:24:28.0829439","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","REPARSE","Desired Access: Read","Registry"
"17:24:28.0829548","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","SUCCESS","Desired Access: Read","Registry"
"17:24:28.0829675","Conhost.exe","7100","RegQueryValue","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER\DISABLED","NAME NOT FOUND","Length: 48","Registry"
"17:24:28.0829780","Conhost.exe","7100","RegCloseKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","SUCCESS","","Registry"
"17:24:28.0829872","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","REPARSE","Desired Access: Read","Registry"
"17:24:28.0829969","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","SUCCESS","Desired Access: Read","Registry"
"17:24:28.0830066","Conhost.exe","7100","RegQueryValue","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER\ENABLED","SUCCESS","Type: REG_QWORD, Length: 8, Data: ","Registry"
"17:24:28.0830154","Conhost.exe","7100","RegCloseKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","SUCCESS","","Registry"
"17:24:28.0830280","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","REPARSE","Desired Access: Read","Registry"
"17:24:28.0830365","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","SUCCESS","Desired Access: Read","Registry"
"17:24:28.0830505","Conhost.exe","7100","RegQueryValue","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER\ENABLED","SUCCESS","Type: REG_QWORD, Length: 8, Data: ","Registry"
"17:24:28.0830649","Conhost.exe","7100","RegCloseKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","SUCCESS","","Registry"
"17:24:28.0830781","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","REPARSE","Desired Access: Read","Registry"
"17:24:28.0830908","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","SUCCESS","Desired Access: Read","Registry"
"17:24:28.0831033","Conhost.exe","7100","RegQueryValue","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER\DISABLED","NAME NOT FOUND","Length: 48","Registry"
"17:24:28.0831150","Conhost.exe","7100","RegCloseKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","SUCCESS","","Registry"
"17:24:28.0839246","Conhost.exe","7100","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\f3a71a4b-6118-4257-8ccb-39a33ba059d4","NAME NOT FOUND","Length: 528","Registry"
"17:24:28.0839692","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy","REPARSE","Desired Access: Query Value","Registry"
"17:24:28.0839820","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy","SUCCESS","Desired Access: Query Value","Registry"
"17:24:28.0839971","Conhost.exe","7100","RegQueryValue","HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy\STE","NAME NOT FOUND","Length: 20","Registry"
"17:24:28.0840080","Conhost.exe","7100","RegCloseKey","HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy","SUCCESS","","Registry"
"17:24:28.0840179","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy","REPARSE","Desired Access: Query Value","Registry"
"17:24:28.0840278","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy","SUCCESS","Desired Access: Query Value","Registry"
"17:24:28.0840378","Conhost.exe","7100","RegQueryValue","HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy\Enabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","Registry"
"17:24:28.0840482","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\Lsa","REPARSE","Desired Access: Query Value","Registry"
"17:24:28.0840578","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\Lsa","SUCCESS","Desired Access: Query Value","Registry"
"17:24:28.0840685","Conhost.exe","7100","RegQueryValue","HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy","NAME NOT FOUND","Length: 20","Registry"
"17:24:28.0840784","Conhost.exe","7100","RegQueryValue","HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy\MDMEnabled","NAME NOT FOUND","Length: 20","Registry"
"17:24:28.0840873","Conhost.exe","7100","RegCloseKey","HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy","SUCCESS","","Registry"
"17:24:28.0840962","Conhost.exe","7100","RegCloseKey","HKLM\System\CurrentControlSet\Control\Lsa","SUCCESS","","Registry"
"17:24:28.0841054","Conhost.exe","7100","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Policies\Microsoft\Cryptography\Configuration","REPARSE","Desired Access: Query Value","Registry"
"17:24:28.0841148","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Policies\Microsoft\Cryptography\Configuration","NAME NOT FOUND","Desired Access: Query Value","Registry"
"17:24:28.0842310","Conhost.exe","7100","RegOpenKey","HKCU\Software\Classes","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","Registry"
"17:24:28.0842701","Conhost.exe","7100","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.0842773","Conhost.exe","7100","RegOpenKey","HKLM\Software\Microsoft\COM3","SUCCESS","Desired Access: Read","Registry"
"17:24:28.0842866","Conhost.exe","7100","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\COM3","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","Registry"
"17:24:28.0842931","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\COM3\Com+Enabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","Registry"
"17:24:28.0843017","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\COM3","SUCCESS","","Registry"
"17:24:28.0848734","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name","Registry"
"17:24:28.0848845","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.0848902","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.0848974","Conhost.exe","7100","RegOpenKey","HKCU\Software\Classes\CLSID\{2EACA947-7F5F-4CFA-BA87-8F7FBEEFBE69}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.0849093","Conhost.exe","7100","RegOpenKey","HKCR\CLSID\{2EACA947-7F5F-4CFA-BA87-8F7FBEEFBE69}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.0849336","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name","Registry"
"17:24:28.0849410","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.0849514","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name","Registry"
"17:24:28.0849649","Conhost.exe","7100","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{2EACA947-7F5F-4CFA-BA87-8F7FBEEFBE69}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.0849789","Conhost.exe","7100","RegOpenKey","HKCR\WOW6432Node\CLSID\{2EACA947-7F5F-4CFA-BA87-8F7FBEEFBE69}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.0850543","Conhost.exe","7100","RegOpenKey","HKCR\PackagedCom","SUCCESS","Desired Access: Read","Registry"
"17:24:28.0850677","Conhost.exe","7100","RegOpenKey","HKCR\PackagedCom\TreatAsClassIndex","SUCCESS","Desired Access: Read","Registry"
"17:24:28.0850773","Conhost.exe","7100","RegOpenKey","HKCR\PackagedCom\TreatAsClassIndex\{2EACA947-7F5F-4CFA-BA87-8F7FBEEFBE69}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.0850935","Conhost.exe","7100","RegOpenKey","HKCR\PackagedCom\ClassIndex","SUCCESS","Desired Access: Read","Registry"
"17:24:28.0851082","Conhost.exe","7100","RegOpenKey","HKCR\PackagedCom\ClassIndex\{2EACA947-7F5F-4CFA-BA87-8F7FBEEFBE69}","SUCCESS","Desired Access: Read","Registry"
"17:24:28.0851231","Conhost.exe","7100","RegEnumKey","HKCR\PackagedCom\ClassIndex\{2EACA947-7F5F-4CFA-BA87-8F7FBEEFBE69}","SUCCESS","Index: 0, Name: Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","Registry"
"17:24:28.0851386","Conhost.exe","7100","RegEnumKey","HKCR\PackagedCom\ClassIndex\{2EACA947-7F5F-4CFA-BA87-8F7FBEEFBE69}","NO MORE ENTRIES","Index: 1, Length: 288","Registry"
"17:24:28.0851557","Conhost.exe","7100","RegOpenKey","HKCU\Software\Classes\PackagedCom","SUCCESS","Desired Access: Read","Registry"
"17:24:28.0851667","Conhost.exe","7100","RegOpenKey","HKCU\Software\Classes\PackagedCom\Package","SUCCESS","Desired Access: Read","Registry"
